license_number,clean_business_name,original_business_name_field,clean_address,city,state,zip_code,existing_phone,existing_email,website,classifications,bond_amount,expire_date,priority_score,data_quality_score,search_terms,enrichment_status,enriched_email,enriched_phone,email_confidence,phone_confidence,last_enriched,data_source,notes,raw_text
20240129157,SHOCKSMITH ELECTRIC,,740 WASHINGTON HEIGHTS RD,EL CAJON,CA,,(202) 401-2915,,,C10;C10,,,28,85,SHOCKSMITH ELECTRIC; SHOCKSMITH ELECTRIC EL CAJON; SHOCKSMITH ELECTRIC EL CAJON CA; SHOCKSMITH ELECTRIC contractor; SHOCKSMITH ELECTRIC C10 contractor,no_contact_found,,,,,2025-07-18T22:01:53.377Z,,,"20240129157 O     SO    E           SHOCKSMITH ELECTRIC                                             0 740 WASHINGTON HEIGHTS RD #19    EL CAJON          CA       92019     20250717 ABEL ISMAEL MEDELES,III          C10              C10,"
20240129160,ARELLANO GATE OPENERS,,4862 GARDENIA ST,,CA,,(202) 401-2916,,,,,,28,55,ARELLANO GATE OPENERS,no_contact_found,,,,,2025-07-18T22:01:53.528Z,,,"20240129160 O     SO    E           ARELLANO GATE OPENERS                                           0 4862 GARDENIA ST                 OCEANSIDE         CA       92057     20250717 ISRAEL ARELLANO                  D28              D28,"
20240129168,MSC FLOORING,,366 RAYMOND AVE,,CA,,(202) 401-2916,,,C15;C15,,,28,65,MSC FLOORING; MSC FLOORING contractor; MSC FLOORING C15 contractor,no_contact_found,,,,,2025-07-18T22:01:53.528Z,,,"20240129168 O     SO    E           MSC FLOORING                                                    0 366 RAYMOND AVE                  SAN FRANCISCO     CA       94134     20250717 MANUEL RUBICEL SANCHEZ CRUZ      C15              C15,"
20240129172,DANZA CONCRETE DESIGN,,154 DABNER ST SAN LEANDR,,CA,,(202) 401-2917,,,C-8;C-8,,,28,65,DANZA CONCRETE DESIGN; DANZA CONCRETE DESIGN contractor; DANZA CONCRETE DESIGN C-8 contractor,no_contact_found,,,,,2025-07-18T22:01:53.528Z,,,"20240129172 O     SO    E           DANZA CONCRETE DESIGN                                           0 154 DABNER ST                    SAN LEANDRO       CA       94577     20250717 KIMAMI PASILI MOALA              C-8              C-8,"
20240129173,JHR PLUMBING SERVICES,,1390 CABRILLO PARK DR,,CA,,(202) 401-2917,,https://www.jhrplumbingservices.biz,C36;C36,,,28,65,JHR PLUMBING SERVICES; JHR PLUMBING SERVICES contractor; JHR PLUMBING SERVICES C36 contractor,email_found,service@jhrplumbingservices.biz,,70,,2025-07-18T22:01:53.528Z,web_search,,"20240129173 O     CP    E           JHR PLUMBING SERVICES                                           0 1390 CABRILLO PARK DR APT A      SANTA ANA         CA       92701     20250717 RICARDO HERNANDEZ RODRIGUEZ      C36              C36,"
20240129189,ADAM B TISCHLER,,1269 COVENTRY DR,,CA,,(202) 401-2918,,,C33;C33,,,28,65,ADAM B TISCHLER; ADAM B TISCHLER contractor; ADAM B TISCHLER C33 contractor,no_contact_found,,,,,2025-07-18T22:01:53.529Z,,,"20240129189 O   SO   E   ADAM B TISCHLER                                    0 1269 COVENTRY DR                   THOUSAND OAKS     CA   91360   20250717 ADAM BENJAMIN TISCHLER            C33   C33,"
20240129194,ANDRADE'S PLUMBING,,451 VASQUEZ CT,,CA,,(202) 401-2919,,https://www.andradesplumbing.com,C36;C36,,,28,65,ANDRADE'S PLUMBING; ANDRADE'S PLUMBING contractor; ANDRADE'S PLUMBING C36 contractor,email_found,service@andradesplumbing.com,,70,,2025-07-18T22:01:53.784Z,web_search,,"20240129194 O   SO   E   ANDRADE'S PLUMBING                                 0 451 VASQUEZ CT APT B               SUNNYVALE         CA   94086   20250717 AGUSTIN JAIME ANDRADE TORRES      C36   C36,"
20240129227,CHRIS PAINTING,,1037 HAYS ST,,CA,,(202) 401-2922,,,C33;C33,,,28,65,CHRIS PAINTING; CHRIS PAINTING contractor; CHRIS PAINTING C33 contractor,no_contact_found,,,,,2025-07-18T22:01:53.784Z,,,"20240129227 O   SO   E   CHRIS PAINTING                                     0 1037 HAYS ST                       FAIRFIELD         CA   94533   20250717 CHRISTOPHER MARLAN CARRASCO       C33   C33,"
20240129229,PRO-V ELECTRIC,,7608 MCMULLEN WAY,,CA,,(202) 401-2922,,,C10;C10,,,28,65,PRO-V ELECTRIC; PRO-V ELECTRIC contractor; PRO-V ELECTRIC C10 contractor,no_contact_found,,,,,2025-07-18T22:01:53.785Z,,,"20240129229 O   SO   E   PRO-V ELECTRIC                                     0 7608 MCMULLEN WAY                  SACRAMENTO        CA   95828   20250717 FERNANDO ELIAS VENEGAS            C10   C10,"
20240129232,CHENGKE TAN,,1877 BENEDICT WAY,,CA,,(202) 401-2923,,,,,,28,55,CHENGKE TAN,no_contact_found,,,,,2025-07-18T22:01:53.785Z,,,"20240129232 O   SO   E   CHENGKE TAN                                        0 1877 BENEDICT WAY                  POMONA            CA   91767   20250717 CHENGKE TAN                       B     B,"
20240129239,HAI BIN YAN,,203 N RURAL DR,,CA,,(202) 401-2923,,,C20;C20,,,28,65,HAI BIN YAN; HAI BIN YAN contractor; HAI BIN YAN C20 contractor,no_contact_found,,,,,2025-07-18T22:01:53.785Z,,,"20240129239 O   SO   E   HAI BIN YAN                                        0 203 N RURAL DRIVE                  MONTEREY PARK     CA   91755   20250717 HAIBIN YAN                        C20   C20,"
20240129247,YIPIAN LI ELECTRICAL SERVICES,,1804 BOLANOS AVE,,CA,,(202) 401-2924,,https://www.yipianlielectricalse.biz,C10;C10,,,28,65,YIPIAN LI ELECTRICAL SERVICES; YIPIAN LI ELECTRICAL SERVICES contractor; YIPIAN LI ELECTRICAL SERVICES C10 contractor,email_found,service@yipianlielectricalse.biz,,70,,2025-07-18T22:01:54.039Z,web_search,,"20240129247 O   SO   E   YIPIAN LI ELECTRICAL SERVICES                      0 1804 BOLANOS AVE                   ROWLAND HEIGHTS   CA   91748   20250717 YIPIAN LI                         C10   C10,"
20240129249,DIAMOND WAY PAINTING,,417 DIAMOND WAY,,CA,,(202) 401-2924,,,C33;C33,,,28,65,DIAMOND WAY PAINTING; DIAMOND WAY PAINTING contractor; DIAMOND WAY PAINTING C33 contractor,no_contact_found,,,,,2025-07-18T22:01:54.039Z,,,"20240129249 O   SO   E   DIAMOND WAY PAINTING                               0 417 DIAMOND WAY                    PERRIS            CA   92571   20250717 JOSUE GUMANO RODRIGUEZ            C33   C33,"
20240129255,SEVEN ZONE HOME,,1589 RAINFOREST WEST,,CA,,(202) 401-2925,,,,,,28,55,SEVEN ZONE HOME,no_contact_found,,,,,2025-07-18T22:01:54.039Z,,,"20240129255 O   CP   E   SEVEN ZONE HOME                                    0 1589 RAINFOREST                    WEST COVINA       CA   91790   20250717 STEVE QIAN ZHENG                  B     B,"
20240129259,ALEKSANDER LORENTS,,7229 BALCOM AVE,,CA,,(202) 401-2925,,,C54;C54,,,28,65,ALEKSANDER LORENTS; ALEKSANDER LORENTS contractor; ALEKSANDER LORENTS C54 contractor,no_contact_found,,,,,2025-07-18T22:01:54.039Z,,,"20240129259 O   SO   E   ALEKSANDER LORENTS                                 0 7229 BALCOM AVE                    RESEDA            CA   91335   20250717 ALEKSANDER LORENTS                C54   C54,"
20240129260,EDMUNDO AMEZCUA,,1575 GREELY WAY,,CA,,(202) 401-2926,,,C54;C54,,,28,65,EDMUNDO AMEZCUA; EDMUNDO AMEZCUA contractor; EDMUNDO AMEZCUA C54 contractor,no_contact_found,,,,,2025-07-18T22:01:54.040Z,,,"20240129260 O   SO   E   EDMUNDO AMEZCUA                                    0 1575 GREELY WAY                    GILROY            CA   95020   20250717 EDMUNDO ANDRE AMEZCUA FLORES      C54   C54,"
20240129264,JOSUE CORDON,,3414 EL CAMINITO ST,,CA,,(202) 401-2926,,,,,,28,55,JOSUE CORDON,no_contact_found,,,,,2025-07-18T22:01:54.294Z,,,"20240129264 O   SO   E   JOSUE CORDON                                       0 3414 EL CAMINITO ST                LOS ANGELES       CA   91214   20250717 JOSUE ARNOLDO CORDON              B     B,"
20240129273,CROWN ROSE HOSPITALITY,,1559 LINCOLN AVE,,CA,,(202) 401-2927,,,,,,28,55,CROWN ROSE HOSPITALITY,no_contact_found,,,,,2025-07-18T22:01:54.295Z,,,"20240129273 O   CP   E   CROWN ROSE HOSPITALITY                             0 1559 LINCOLN AVE                   PASADENA          CA   91103   20250717 MIRAJ HASMUKH AHIR                B     B,"
20240129451,LL ENGINEERING CONTRACTORS,,3206 N DINUBA BLVD ST,VISALIA,CA,,(202) 401-2945,,,,,,28,75,LL ENGINEERING CONTRACTORS; LL ENGINEERING CONTRACTORS VISALIA; LL ENGINEERING CONTRACTORS VISALIA CA,no_contact_found,,,,,2025-07-18T22:01:54.295Z,,,"20240129451 O   CP   W   LL ENGINEERING CONTRACTORS                         0 3206 N DINUBA BLVD STE E,BOX 419   VISALIA           CA   93291   20250717                                         A,"
20250100326,JINGQIANG DING,,21590 GRAND AVE,,CA,,(202) 501-0032,,,C20,,,28,65,JINGQIANG DING; JINGQIANG DING contractor; JINGQIANG DING C20 contractor,no_contact_found,,,,,2025-07-18T22:01:54.295Z,,,"20250100326 O   SO   W   JINGQIANG DING                             0 21590 GRAND AVE                     CUPERTINO          CA   95014   20250717   C20,"
20250100328,AELOTT PLUMBING,,5731 PALMER WAY,,CA,,(202) 501-0032,,https://www.aelottplumbing.com,C36,,,28,65,AELOTT PLUMBING; AELOTT PLUMBING contractor; AELOTT PLUMBING C36 contractor,email_found,service@aelottplumbing.com,,70,,2025-07-18T22:01:54.295Z,web_search,,"20250100328 O   LC   W   AELOTT PLUMBING                            0 5731 PALMER WAY C                   CARLSBAD           CA   92010   20250717   C36,"
20250100335,COASTLINE MECHANICAL,,385 FUCHSIA DR,,CA,,(202) 501-0033,,,C20,,,28,65,COASTLINE MECHANICAL; COASTLINE MECHANICAL contractor; COASTLINE MECHANICAL C20 contractor,no_contact_found,,,,,2025-07-18T22:01:54.448Z,,,"20250100335 O   LC   W   COASTLINE MECHANICAL                       0 385 FUCHSIA DRIVE                   FREEDOM            CA   95019   20250717   C20,"
20250100374,GOFORTH HOMES,,36571 ROYAL SAGE CT,,CA,,(202) 501-0037,,,,,,28,55,GOFORTH HOMES,no_contact_found,,,,,2025-07-18T22:01:54.448Z,,,"20250100374 O   SO   W   GOFORTH HOMES                              0 36571 ROYAL SAGE CT                 PALM DESERT        CA   92211   20250717   B,"
20240128123,JOSE MARIN RUIZ ALCALA,,,OROSI,CA,,(202) 401-2812,,,C36;C36,,,25,70,JOSE MARIN RUIZ ALCALA; JOSE MARIN RUIZ ALCALA OROSI; JOSE MARIN RUIZ ALCALA OROSI CA; JOSE MARIN RUIZ ALCALA contractor; JOSE MARIN RUIZ ALCALA C36 contractor,no_contact_found,,,,,2025-07-18T22:01:54.448Z,,,"20240128123 O     SO    E           JOSE MARIN RUIZ ALCALA                                 0 42528 ROAD 140                         OROSI              CA       93647      20250707 JOSE MARIN RUIZ ALCALA          C36              C36,"
20240128234,THE GOOD TILE,,,,CA,,(202) 401-2823,,,C54;C54,,,25,50,THE GOOD TILE; THE GOOD TILE contractor; THE GOOD TILE C54 contractor,no_contact_found,,,,,2025-07-18T22:01:54.448Z,,,"20240128234 O     SO    E           THE GOOD TILE                                          0 68056 CALLE AZTECA                     DESERT HOT SPRINGS CA       92240      20250707 ADAN ESCAMILLA CALDERON         C54              C54,"
20240128240,PROSPERITY PAINTING,,,ESCALON,CA,,(202) 401-2824,,,C33;C33,,,25,70,PROSPERITY PAINTING; PROSPERITY PAINTING ESCALON; PROSPERITY PAINTING ESCALON CA; PROSPERITY PAINTING contractor; PROSPERITY PAINTING C33 contractor,no_contact_found,,,,,2025-07-18T22:01:54.448Z,,,"20240128240 O     CP    E           PROSPERITY PAINTING                                    0 P O BOX 43                             ESCALON            CA       95320      20250707 RUBEN JESSE GAMBOA              C33              C33,"
20240129146,ADVANCED CONCRETE EXTERIORS,,,,CA,,(202) 401-2914,,,C-8,,,25,50,ADVANCED CONCRETE EXTERIORS; ADVANCED CONCRETE EXTERIORS contractor; ADVANCED CONCRETE EXTERIORS C-8 contractor,no_contact_found,,,,,2025-07-18T22:01:54.701Z,,,"20240129146 O   SO   W   ADVANCED CONCRETE EXTERIORS                    0 497 W 11TH AVE APT B            ESCONDIDO         CA   92025   20250707                                    C-8,"
20240208690,EMPOWER HOME SERVICES,,,,CA,,(202) 402-0869,,,C39;C39,,,25,50,EMPOWER HOME SERVICES; EMPOWER HOME SERVICES contractor; EMPOWER HOME SERVICES C39 contractor,no_contact_found,,,,,2025-07-18T22:01:54.701Z,,,"20240208690 R   CP   E   EMPOWER HOME SERVICES                    1057693 683 N POLLASKY                  CLOVIS            CA   93611   20250707 EVERETT BRADLEY MONTGOMERY   C39   C39,"
20240119972,LUSYA GARBER,,,,CA,,(202) 401-1997,,,,,,25,40,LUSYA GARBER,no_contact_found,,,,,2025-07-18T22:01:54.701Z,,,"20240119972 O     SO    E           LUSYA GARBER                                   0 8556 E 9TH STREET                 RANCHO CUCAMONGA CA       91730     20250708 LUSYA GARBER                      B                B,"
20240127638,UNION GENERAL,,,,CA,,(202) 401-2763,,,,,,25,40,UNION GENERAL,no_contact_found,,,,,2025-07-18T22:01:54.701Z,,,"20240127638   O   SO   E   UNION GENERAL                                                        0 107 W. LADD DRIVE                MOUNTAIN HOUSE       CA   95391   20250708 JACK ERIC GIBSON                   B     B,"
20240128412,LC FLOORING,,,,CA,,(202) 401-2841,,,C15;C15,,,25,50,LC FLOORING; LC FLOORING contractor; LC FLOORING C15 contractor,no_contact_found,,,,,2025-07-18T22:01:54.701Z,,,"20240128412   O   CP   E   LC FLOORING                                                          0 1305 N 1ST PLACE                 LOMPOC               CA   93436   20250708 LEANNA NICOLE CORRAL               C15   C15,"
20240128413,DEANS HOME REPAIR,,,,CA,,(202) 401-2841,,,,,,25,40,DEANS HOME REPAIR,no_contact_found,,,,,2025-07-18T22:01:54.957Z,,,"20240128413   O   SO   E   DEANS HOME REPAIR                                                    0 825 6TH STREET                   MARYSVILLE           CA   95901   20250708 MICHAEL CHARLES DEAN               B     B,"
20240128428,ELECTRIC MAN,,,,CA,,(202) 401-2842,,,C10,,,25,50,ELECTRIC MAN; ELECTRIC MAN contractor; ELECTRIC MAN C10 contractor,no_contact_found,,,,,2025-07-18T22:01:54.957Z,,,"20240128428   O   SO   E   ELECTRIC MAN                                                         0 1644 CALLE TURQUESA              NEWBURY PARK         CA   91320   20250708                                          C10,"
20240128429,WALSH PLUMBING,,,,CA,,(202) 401-2842,,https://www.walshplumbing.biz,C36;C36,,,25,50,WALSH PLUMBING; WALSH PLUMBING contractor; WALSH PLUMBING C36 contractor,email_found,service@walshplumbing.biz,,70,,2025-07-18T22:01:54.957Z,web_search,,"20240128429   O   SO   E   WALSH PLUMBING                                  0 3981 PERCH CIRCLE                   WILLITS            CA   95490   20250708 NICHOLAS SALVATORE WALSH      C36   C36,"
20240207776,ECONOMY PLUMBING,,,BURLINGAME,CA,,(202) 402-0777,,https://www.economyplumbing.com,C10;C33,,,25,70,ECONOMY PLUMBING; ECONOMY PLUMBING BURLINGAME; ECONOMY PLUMBING BURLINGAME CA; ECONOMY PLUMBING contractor; ECONOMY PLUMBING C10 contractor,email_found,service@economyplumbing.com,,70,,2025-07-18T22:01:54.957Z,web_search,,"20240207776   R   CP   W   ECONOMY PLUMBING                           613784 P O BOX 1691                        BURLINGAME         CA   94011   20250708                                     C10,C33,D21,"
20240126164,KUM O ELECTRIC,,,,CA,,(202) 401-2616,,,C10,,,25,50,KUM O ELECTRIC; KUM O ELECTRIC contractor; KUM O ELECTRIC C10 contractor,no_contact_found,,,,,2025-07-18T22:01:54.957Z,,,"20240126164 O   SO   W   KUM O ELECTRIC                                     0 1507 5TH AVENUE                     LOS ANGELES      CA   90019   20250709                                         C10,"
20240127475,FINNERTY ELECTRIC,,,,CA,,(202) 401-2747,,,C10;C10,,,25,50,FINNERTY ELECTRIC; FINNERTY ELECTRIC contractor; FINNERTY ELECTRIC C10 contractor,no_contact_found,,,,,2025-07-18T22:01:55.211Z,,,"20240127475 O   SO   E   FINNERTY ELECTRIC                                  0 1378 33RD AVE                       SAN FRANCISCO    CA   94122   20250709 NEIL JOSEPH FINNERTY              C10   C10,"
20240128480,MARK CHUANLENG GOH,,,,CA,,(202) 401-2848,,,,,,25,40,MARK CHUANLENG GOH,no_contact_found,,,,,2025-07-18T22:01:55.211Z,,,"20240128480   O   SO   E   MARK CHUANLENG GOH                                                      0 72 INTERLUDE                        IRVINE             CA   92620   20250709 MARK CHUANLENG GOH               B     B,"
20240128506,AMS LANDSCAPE & DESIGN,,,,CA,,(202) 401-2850,,,C27;C27,,,25,50,AMS LANDSCAPE & DESIGN; AMS LANDSCAPE & DESIGN contractor; AMS LANDSCAPE & DESIGN C27 contractor,no_contact_found,,,,,2025-07-18T22:01:55.211Z,,,"20240128506   O   CP   E   AMS LANDSCAPE & DESIGN                                                  0 52776 CALLE EMELIA                  COACHELLA          CA   92236   20250709 LEONEL MEZA-VASQUEZ              C27   C27,"
20240128755,SERENITY POOLSCAPES,,,,CA,,(202) 401-2875,,,C53;C53,,,25,50,SERENITY POOLSCAPES; SERENITY POOLSCAPES contractor; SERENITY POOLSCAPES C53 contractor,no_contact_found,,,,,2025-07-18T22:01:55.211Z,,,"20240128755   O   SO   E   SERENITY POOLSCAPES                                                     0 6789 QUAIL HILL PKWY                IRVINE             CA   92603   20250709 DAISY ESPINOZA                   C53   C53,"
20240129414,FINE LINE PAINTING,,,CHICO,CA,,(202) 401-2941,,,C33,,,25,70,FINE LINE PAINTING; FINE LINE PAINTING CHICO; FINE LINE PAINTING CHICO CA; FINE LINE PAINTING contractor; FINE LINE PAINTING C33 contractor,no_contact_found,,,,,2025-07-18T22:01:55.211Z,,,"20240129414   O   LC   W   FINE LINE PAINTING                                                1017208 43 NORFIELD SUITE 3                 CHICO              CA   95928   20250709                                        C33,"
20240117060,KAIZEN CRAFT BUILDING SOLUTIONS,,,EL CAJON,CA,,(202) 401-1706,,,,,,25,60,KAIZEN CRAFT BUILDING SOLUTIONS; KAIZEN CRAFT BUILDING SOLUTIONS EL CAJON; KAIZEN CRAFT BUILDING SOLUTIONS EL CAJON CA,no_contact_found,,,,,2025-07-18T22:01:55.878Z,,,"20240117060 O     CP    E           KAIZEN CRAFT BUILDING SOLUTIONS                              0 2840 FLETCHER PKWY UNIT 426         EL CAJON           CA           92020        20250710 CARLOS DU BROOK ROMERO           A                A,"
20240118959,CANADA TREE CARE,,,SUN VALLEY,CA,,(202) 401-1895,,,C49;C49,,,25,70,CANADA TREE CARE; CANADA TREE CARE SUN VALLEY; CANADA TREE CARE SUN VALLEY CA; CANADA TREE CARE contractor; CANADA TREE CARE C49 contractor,no_contact_found,,,,,2025-07-18T22:01:55.878Z,,,"20240118959 O     CP    E           CANADA TREE CARE                                             0 P O BOX 231                         SUN VALLEY         CA       913530231        20250710 JESSIE ANTHONY MONTOYA           C49              C49,"
20240126219,J Z CUSTOM HOMES CORPORATION,,,,CA,,(202) 401-2621,,https://www.jzcustomhomescorpora.net,,,,25,40,J Z CUSTOM HOMES CORPORATION,email_found,contact@jzcustomhomescorpora.net,,90,,2025-07-18T22:01:55.930Z,hunter_domain,,"20240126219 O     CP    E           J Z CUSTOM HOMES CORPORATION                                 0 26662 AVENIDA SHONTO                MISSION VIEJO      CA           92691        20250710 GILBERTO ZARATE MARTINEZ         B                B,"
